time,Processes,FD,CPU,Apache children,errors,priority,memory,deleted FD,failed requests,no. of connections,halfopen connections,authenticated,transaction,stay-time
1581,358,3077,88.06,61,O,0,45.16,49,57,898,353,4,4,0
1582,358,3076,89.75,60,O,0,45.16,49,57,898,354,7,7,0
1583,358,3079,87.92,60,O,0,45.16,49,57,898,355,1,1,3
1584,358,3076,88.7,60,O,0,45.16,49,57,898,356,0,0,3
1585,356,3079,76.77,60,O,0,47,49,57,898,310,2,2,3
1586,356,3079,88.7,60,O,0,47.56,49,57,898,311,1,1,3
1587,356,3079,89.93,60,O,0,75.58,49,57,898,312,3,3,3
1588,356,3079,88.19,60,O,0,35.5,49,57,898,313,4,4,3
1589,356,3080,88.26,60,O,0,36.2,49,57,898,314,6,6,3
1590,356,3077,80.35,60,O,0,36.6,49,57,898,315,2,2,3
1591,356,3078,88.38,60,O,0,36.1,49,57,898,316,1,1,3
1592,356,3077,84.38,60,O,0,38,49,57,898,317,3,3,3
1593,356,3078,85.99,60,O,0,35.4,49,57,898,318,4,4,3
1594,356,3077,89.44,60,O,0,36.2,49,57,898,319,7,7,3
1595,356,3078,86.77,60,O,0,38.2,49,57,898,320,8,8,3
1596,356,3076,85.57,60,O,0,38.2,49,57,898,321,10,10,3
1597,356,3077,74.31,60,O,0,38.2,49,57,898,322,1,1,3
1598,355,3077,80.01,60,O,0,38.2,49,57,898,323,3,3,3
1599,355,3078,82.55,60,O,0,38.2,49,57,898,324,2,2,3
1600,355,3077,83.26,60,O,0,38.2,49,57,898,325,1,1,3
1601,355,3078,79.98,60,O,0,38.2,49,57,898,326,1,1,3
1602,355,3076,89.62,60,O,0,38.2,49,57,898,327,2,2,3
1603,355,3079,88.96,60,O,0,38.2,49,57,901,328,3,3,3
1604,355,3077,88.17,60,O,0,38.2,49,57,901,329,5,5,3
1605,355,3077,89.5,60,O,0,38.2,49,57,901,330,4,4,3
1606,355,3075,84.4,60,O,0,38.2,49,57,898,331,6,6,3
1607,355,3080,73.81,60,O,0,38.2,49,57,898,332,1,1,3
1608,355,3076,58.08,60,O,0,38.2,49,57,898,333,2,2,3
1609,355,3073,75.56,60,O,0,38.2,49,57,898,334,15,8,3
1610,355,3076,62.17,60,O,0,38.2,49,57,898,335,2,2,3
1611,355,3076,67.2,60,O,0,38.2,49,57,898,336,3,3,3
1612,354,3076,71.84,60,O,0,38.2,49,57,898,337,2,2,3
1613,354,3076,79.59,60,O,0,38.2,49,57,898,338,1,1,3
1614,354,3075,86.15,60,O,0,38.2,50,57,898,339,3,3,3
1615,354,3074,78.57,60,O,0,38.2,49,57,898,340,5,5,3
1616,354,3075,76.42,60,O,0,38.2,49,57,898,341,4,4,3
1617,354,3073,73.12,60,O,0,38.2,49,57,898,342,6,6,3
1618,354,3078,86,60,O,0,38.2,49,57,898,343,9,9,3
1619,354,3074,72.68,60,O,0,38.2,49,57,898,344,8,8,3
1620,354,3070,82.55,60,O,0,38.2,49,57,898,345,7,7,3
1621,354,3070,80.63,60,O,0,38.2,49,57,898,346,12,12,3
1622,354,3073,83.51,60,O,0,38.2,49,57,898,264,3,3,3
1623,354,3073,86.22,60,O,0,38.2,49,57,898,265,5,5,3
1624,354,3072,90.58,60,O,0,38.2,49,57,898,266,19,19,3
1625,354,3077,89.68,60,O,0,38.2,49,57,898,267,2,2,3
1626,354,3072,90.59,60,O,0,38.2,49,57,898,268,4,4,3
1627,354,3070,89.52,60,O,0,38.2,49,57,898,269,3,3,3
1628,354,3073,87.73,60,O,0,38.2,50,57,898,270,2,2,3
1629,354,3070,89.81,60,O,0,35.5,49,57,898,271,10,10,3
1630,354,3073,82.72,60,O,0,36.2,49,57,898,272,6,6,3
1631,354,3073,81.57,60,O,0,36.6,49,57,898,273,9,9,3
1632,354,3073,76.97,60,O,0,36.1,49,57,898,274,8,8,3
1633,354,3073,89.31,60,O,0,38,49,57,898,275,7,7,3
1634,354,3071,84.77,60,O,0,35.4,49,57,898,276,12,12,3
1635,354,3074,90.05,60,O,0,36.2,49,57,898,277,12,12,3
1636,354,3073,90.09,60,O,0,38.2,49,57,898,278,3,3,3
1637,354,3070,77.43,60,O,0,38.2,49,57,898,279,5,5,3
1638,354,3073,85.18,60,O,0,38.2,49,57,898,280,19,19,3
1639,354,3070,90.08,60,O,0,38.2,49,57,898,281,2,2,3
1640,354,3071,90.44,60,O,0,38.2,49,57,898,282,4,4,3
1641,354,3070,90.43,60,O,0,40.02,49,57,898,283,3,3,3
1642,354,3072,78.13,60,O,0,40.02,49,57,898,284,2,2,3
1643,354,3071,75.98,60,O,0,40.02,49,57,898,285,10,10,3
1644,354,3072,71.2,60,O,0,40.02,49,57,898,286,6,6,3
1645,354,3070,86.63,60,O,0,40.02,49,57,898,287,9,9,3
1646,354,3071,90.6,60,O,0,40.02,49,57,898,288,8,8,3
1647,352,3070,88.99,60,O,0,40.02,49,57,898,289,7,7,3
1648,352,3071,78.06,60,O,0,55.68,49,57,898,290,12,12,3
1649,352,3072,37.99,60,O,0,55.68,49,57,898,291,3,3,3
1650,352,3073,83.31,60,O,0,55.68,49,57,898,292,5,5,3
1651,351,3073,90.75,60,O,0,55.68,49,57,1352,746,19,19,3
1652,350,3072,90.62,60,O,0,55.68,49,57,1352,747,2,2,3
1653,349,3071,73.78,60,O,0,55.68,49,57,1351,748,4,4,3
1654,345,3073,85.34,60,O,0,55.68,49,57,1349,749,3,3,3
1655,344,3073,86.59,60,O,0,55.68,49,57,1349,750,2,2,3
1656,343,3073,88.53,60,O,0,55.68,49,57,1349,751,10,10,3
1657,341,3073,87.99,60,O,0,55.68,49,57,1349,752,2,2,3
1658,363,3073,83.84,60,O,0,55.68,49,57,1349,753,3,3,3
1659,365,3072,87.62,60,O,0,55.68,49,57,1349,754,2,2,3
1660,365,3070,89.6,60,O,0,55.68,49,57,1349,755,5,5,3
1661,365,3071,89.27,60,O,0,55.68,49,57,1349,756,4,4,3
1662,365,3071,88.07,60,O,0,55.68,49,57,1349,757,7,7,3
1663,365,3073,78.92,60,O,0,55.68,49,57,1349,758,1,1,3
1664,365,3072,87.41,60,O,0,48.87,49,57,1349,759,0,0,3
1665,365,3070,88.92,60,O,0,48.87,49,57,1349,760,2,2,3
1666,365,3073,78.77,60,O,0,48.87,49,57,1349,761,1,1,3
1667,365,3072,88.33,60,O,0,45.12,49,57,1349,762,3,3,3
1668,365,3070,88.11,60,O,0,65.78,49,57,1349,763,4,4,3
1669,365,3071,88.63,60,O,0,65.78,49,57,1349,764,6,6,3
1670,365,3071,87.67,60,O,0,65.78,49,57,1349,765,5,5,3
1671,365,3070,83.61,60,O,0,65.78,49,57,1349,766,4,4,3
1672,365,3070,88.54,60,O,0,65.78,49,57,1349,767,7,7,3
1673,365,3073,87.73,60,O,0,65.78,49,57,1349,772,1,1,3
1674,365,3073,88.53,60,O,0,65.78,49,57,1349,772,0,0,3
1675,364,3072,89.41,60,O,0,65.78,49,57,1349,772,2,2,3
1676,364,3070,89.11,60,O,0,65.78,49,57,1349,772,1,1,3
1677,364,3071,88.43,60,O,0,65.78,49,57,1349,772,3,3,3
1678,364,3073,88.28,60,O,0,65.78,49,57,1348,772,4,4,3
1679,364,3073,88.54,60,O,0,65.78,49,57,1351,772,6,6,3
1680,364,3073,84.99,60,O,0,65.78,49,57,1351,772,2,2,3
1681,364,3073,76.44,60,O,0,65.78,49,57,1348,772,1,1,3
1682,364,3072,87.59,60,O,0,65.78,49,57,1348,772,3,3,3
1683,364,3071,84.88,60,O,0,65.78,49,57,1348,772,4,4,3
1684,364,3072,85.99,60,O,0,65.78,49,57,1348,772,7,7,3
1685,364,3070,84.88,60,O,0,65.78,49,57,1348,772,8,8,3
1686,364,3072,90.32,60,O,0,65.78,49,57,1348,772,10,10,3
1687,364,3071,90.15,60,O,0,65.78,49,57,1348,772,1,1,3
1688,364,3073,90.35,60,O,0,65.78,49,57,1348,772,3,3,3
1689,367,3073,90.09,60,O,0,65.78,49,57,1348,772,2,2,3
1690,367,3073,90.98,60,O,0,65.78,49,57,1348,772,1,1,3
1691,367,3072,88.09,60,SIGTERM,0,35.5,49,57,1348,772,1,1,3
1692,367,3071,86.91,60,SIGTERM,0,36.2,49,57,1348,772,2,2,3
1693,367,3072,81.53,60,SIGTERM,0,36.6,49,84,1348,772,3,3,3
1694,367,3076,83.2,60,SIGTERM,0,36.1,49,84,1348,772,5,5,3
1695,367,3075,80.04,60,SIGTERM,0,38,49,84,1348,772,4,4,3
1696,367,3073,81.27,60,SIGTERM,0,35.4,49,84,1348,772,6,6,3
1697,367,3075,75.11,60,SIGTERM,0,36.2,49,84,1348,772,1,1,3
1698,367,3073,73.26,60,SIGTERM,0,38.2,49,84,1348,772,2,2,3
1699,367,3075,81.82,60,SIGTERM,0,38.2,49,84,1348,772,15,15,3
1700,367,3074,79,60,SIGTERM,0,38.2,49,84,1348,772,2,2,3
1701,367,3076,83.57,60,SIGTERM,0,38.2,49,84,1348,772,3,3,3
1702,367,3075,68.04,60,SIGTERM,0,38.2,49,84,1348,772,2,2,3
1703,367,3074,79.33,60,SIGTERM,0,38.2,49,84,1348,772,1,1,3
1704,367,3075,83.4,60,SIGTERM,0,38.2,49,84,1348,772,3,3,3
1705,367,3073,62.66,60,SIGTERM,0,38.2,49,84,1348,772,5,5,3
1706,367,3076,0.69,60,SIGTERM,0,38.2,49,84,1348,772,4,4,3
1707,367,3074,0.69,60,SIGTERM,0,42.56,49,84,1348,772,6,6,3
1708,368,3074,1,60,SIGTERM,0,42.56,49,84,1348,772,9,9,3
1709,368,3075,0.81,60,SIGTERM,0,42.56,49,84,1348,772,8,8,3
1710,368,3074,0.69,60,SIGTERM,0,42.48,49,84,1348,772,7,7,3
1711,368,3075,0.56,60,SIGTERM,0,42.48,49,84,1348,772,12,12,3
1712,368,3073,0.5,60,SIGTERM,0,42.48,49,84,1348,772,3,3,3
1713,368,3075,0.81,60,SIGTERM,0,42.48,49,84,1348,772,5,5,3
1714,368,3073,0.63,60,SIGTERM,0,42.48,49,84,1348,772,19,19,3
1715,368,3076,0.69,60,SIGTERM,0,42.48,49,84,1348,772,2,2,3
1716,368,3076,0.12,60,SIGTERM,0,42.48,49,84,1348,772,4,4,3
1717,368,3075,0.31,60,SIGTERM,0,42.48,49,84,1348,772,3,3,3
1718,368,3074,0.06,60,SIGTERM,0,42.48,49,84,1348,772,2,2,3
1719,368,3076,0.31,60,SIGTERM,0,41.96,49,84,1348,772,10,10,3
1720,368,3076,0.56,60,SIGTERM,0,41.87,49,84,1348,772,6,6,3
1721,368,3076,0.31,60,SIGTERM,0,35.39,49,84,1348,772,9,9,3
1722,368,3071,0.13,60,SIGTERM,0,35.39,49,84,1348,772,8,8,3
1723,368,3070,0.25,60,SIGTERM,0,35.39,49,84,1348,772,7,7,3
1724,368,3073,0.06,60,SIGTERM,0,35.39,49,84,1348,772,12,12,3
1725,368,3072,0.19,60,SIGTERM,0,35.39,49,84,1348,772,4,4,3
1726,368,3074,0.25,60,SIGTERM,0,35.39,49,84,1348,772,3,3,3
1727,368,3072,0.69,60,SIGTERM,0,30.9,49,84,1348,772,2,2,3
1728,368,3074,0.5,60,SIGTERM,0,59.1,49,84,1348,772,10,10,3
1729,368,3072,0.19,60,SIGTERM,0,59,49,84,1348,772,6,6,3
1730,368,3070,0.06,60,SIGTERM,0,60.87,52,84,1348,772,9,9,3
1731,368,3073,0,60,SIGTERM,0,60.87,49,84,1348,772,8,8,3
1732,368,3072,0,60,SIGTERM,0,60.87,49,84,1348,772,7,7,3
1733,368,3071,0.19,60,SIGTERM,0,60.87,49,84,1351,772,12,12,3
1734,368,3073,0.44,60,SIGTERM,0,60.87,49,84,1351,772,3,3,3
1735,370,3073,0.31,60,SIGTERM,0,60.87,49,84,1351,772,5,5,3
1736,370,3074,0.38,60,SIGTERM,0,60.87,49,84,1348,772,4,4,3
1737,370,3072,0.13,60,SIGTERM,0,58.46,49,84,1348,772,6,6,3
1738,370,3076,0.25,60,SIGTERM,0,58.46,49,84,1348,772,9,9,3
1739,370,3073,0.06,60,SIGTERM,0,58.46,49,84,1348,772,8,8,3
1740,370,3073,0.38,60,SIGTERM,0,58.46,49,84,1348,772,7,7,3
1741,370,3072,0.19,60,SIGTERM,0,58.46,49,84,1348,772,12,12,3
1742,370,3071,0.13,60,SIGTERM,0,58.46,49,84,1348,772,3,3,3
1743,369,3071,0.06,60,SIGTERM,0,58.46,49,84,1348,772,5,5,3
1744,369,3071,0.44,60,SIGTERM,0,58.46,49,84,1348,772,19,19,3
1745,369,3073,0.13,60,SIGTERM,0,58.46,49,84,1348,772,2,2,3
1746,369,3073,0.13,60,SIGTERM,0,59.54,49,84,1348,772,4,4,3
1747,369,3072,0.13,60,SIGTERM,0,43.53,49,84,1348,772,3,3,3
1748,369,3070,0.31,60,SIGTERM,0,43.53,49,84,1348,772,2,2,5
1749,369,3070,0.31,60,SIGTERM,0,43.53,49,84,1348,772,10,10,5
1750,369,3073,0.06,60,SIGTERM,0,46.85,49,84,1348,772,6,6,5
1751,369,3073,0.19,60,SIGTERM,0,46.85,49,84,1348,772,9,9,5
1752,369,3073,0,60,SIGTERM,0,46.85,49,84,1348,772,8,8,5
1753,369,3072,0,60,SIGTERM,0,46.85,49,84,1348,772,7,7,5
1754,369,3073,0.06,60,SIGTERM,0,56.36,49,84,1348,772,12,12,5
1755,369,3071,0.06,60,SIGTERM,0,56.36,49,84,1348,772,3,3,5
1756,369,3070,0.06,60,SIGTERM,0,56.36,49,84,1348,772,5,5,5
1757,369,3073,0,60,SIGTERM,0,56.36,49,84,1348,772,19,19,5
1758,369,3073,0,60,SIGTERM,0,56.36,49,84,1348,772,2,2,5
1759,369,3070,0.44,60,O,0,56.36,49,84,1348,772,4,4,5
1760,369,3073,29.16,60,O,0,46,49,84,1348,650,3,3,5
1761,369,3073,44.58,60,O,0,46,49,84,1348,651,2,2,5
1762,369,3072,67.54,60,O,0,46,49,84,1348,652,10,10,5
1763,369,3070,90.31,60,O,0,45.16,49,84,1348,653,2,2,5
1764,369,3072,89.99,60,O,0,45.16,49,84,1348,654,3,3,5
1765,369,3070,87.6,60,O,0,45.16,49,84,1348,655,2,2,5
1766,369,3073,87.28,60,O,0,45.16,49,84,1348,656,5,5,5
1767,369,3073,89.23,60,O,0,47,49,84,1348,657,4,4,5
1768,369,3073,88.74,60,O,0,47.56,49,84,1348,658,7,7,5
1769,369,3073,78.86,60,O,0,24,49,84,1348,659,1,1,5
1770,369,3073,77.81,60,O,0,38.2,49,84,1348,660,0,0,5
1771,369,3082,80.07,60,O,0,38.2,49,84,1348,661,2,2,5
1772,369,3082,75.84,60,O,0,38.2,49,84,1348,662,1,1,3
1773,369,3082,78.77,60,O,0,38.2,49,84,1348,663,3,3,3
1774,369,3080,90.19,60,O,0,38.2,49,84,1348,664,4,4,3
1775,369,3080,88.94,60,O,0,38.2,49,84,1348,665,6,6,3
1776,369,3080,74.61,60,O,0,38.2,49,84,1348,666,5,5,3
1777,369,3081,78.37,60,O,0,38.2,49,84,1348,667,4,4,3
1778,369,3079,81.57,60,O,0,38.2,49,84,1348,668,7,7,3
1779,369,3082,78.81,60,O,0,38.2,49,84,1348,669,1,1,3
1780,369,3082,71.45,60,O,0,38.2,49,84,1348,670,0,0,3
1781,369,3080,67.8,60,O,0,38.2,49,84,1348,671,2,2,4
1782,369,3080,76.11,60,O,0,38.2,49,84,1348,672,1,1,4
1783,369,3080,80.37,60,O,0,38.2,49,84,1348,673,3,3,4
1784,369,3079,81.58,60,SIGABRT,0,38.2,52,84,1348,674,4,4,4
1785,369,3082,80.67,60,SIGABRT,0,38.2,49,84,1348,675,6,6,4
1786,369,3082,80.5,60,SIGABRT,0,38.2,49,84,1348,676,2,2,4
1787,369,3082,76.4,60,SIGABRT,0,38.2,49,84,1348,677,1,1,4
1788,369,3082,85.67,60,SIGABRT,0,38.2,49,84,1348,678,3,3,4
1789,369,3079,89.68,60,SIGABRT,0,38.2,49,84,1348,679,4,4,4
1790,369,3079,86.66,60,SIGABRT,0,38.2,49,84,1348,680,7,7,4
1791,369,3082,79.6,60,SIGABRT,0,38.2,49,84,1348,681,8,8,4
1792,369,3083,82.09,60,SIGABRT,0,38.2,49,84,1348,682,10,10,4
1793,369,3081,79.32,60,SIGABRT,0,35.5,49,84,1348,683,1,1,4
1794,369,3080,80.7,60,SIGABRT,0,36.2,49,84,1348,684,3,3,4
1795,369,3082,74.35,60,SIGABRT,0,36.6,49,84,1348,685,2,2,4
1796,369,3080,82.73,60,SIGABRT,0,36.1,49,84,1348,686,1,1,4
1797,369,3080,71.12,60,SIGABRT,0,38,49,84,1348,687,1,1,4
1798,369,3079,81.88,60,SIGABRT,0,35.4,49,84,1348,688,2,2,4
1799,369,3079,87.99,60,SIGABRT,0,36.2,49,84,1348,689,3,3,4
1800,369,3082,88.67,60,SIGABRT,0,38.2,49,84,1348,690,5,5,4
1801,369,3082,84.27,60,SIGABRT,0,38.2,49,84,1348,691,4,4,4
1802,369,3082,81.54,60,SIGABRT,0,38.2,49,84,1348,692,6,6,4
1803,369,3082,69.39,60,SIGABRT,0,38.2,49,84,1348,693,1,1,3
1804,369,3082,76.11,60,SIGABRT,0,38.2,49,84,1348,694,2,2,3
1805,369,3112,77.46,60,SIGABRT,0,40.02,49,84,1348,695,15,15,3
1806,369,3116,72.85,60,SIGABRT,0,40.02,49,84,1348,696,2,2,3
1807,369,3112,88.97,60,SIGABRT,0,40.02,49,84,1348,697,3,3,3
1808,369,3112,90.77,60,SIGABRT,0,40.02,49,84,1348,698,2,2,3
1809,369,3112,83.41,60,SIGABRT,0,40.02,49,84,1348,699,1,1,3
1810,369,3112,88.14,60,SIGABRT,0,40.02,49,84,1348,700,3,3,3
1811,369,3112,88.71,60,SIGABRT,0,40.02,49,84,1348,701,5,5,3
1812,369,3112,88.65,60,SIGABRT,0,55.68,49,84,1348,702,4,4,3
1813,369,3111,90.42,60,SIGABRT,0,55.68,49,84,1348,703,6,6,3
1814,369,3110,87.45,60,SIGABRT,2,55.68,49,84,1348,704,9,9,3
1815,369,3112,87.69,60,SIGABRT,2,55.68,49,84,1348,705,8,8,3
1816,369,3112,82.43,60,SIGABRT,2,55.68,49,84,1348,706,7,7,3
1817,369,3112,88.43,60,SIGABRT,2,55.68,49,84,1348,707,12,12,3
1818,369,3112,90.38,60,SIGABRT,2,55.68,49,84,1348,708,3,3,3
1819,369,3112,79.75,60,O,2,55.68,49,84,1348,709,5,5,3
1820,369,3112,72.06,60,O,2,55.68,49,84,1348,710,19,6,3
1821,369,3112,89.26,60,O,2,55.68,49,84,1348,711,2,2,3
1822,369,3112,89.4,60,O,2,55.68,49,84,1348,712,4,4,3
1823,369,3112,87.89,60,O,2,55.68,49,84,1348,713,3,3,3
1824,369,3112,70.19,60,O,2,55.68,49,84,1348,714,2,2,3
1825,369,3114,80.38,60,O,2,55.68,49,84,1348,715,10,3,3
1826,369,3112,74.19,60,O,2,55.68,49,84,1348,716,6,6,3
1827,369,3103,78.84,60,O,2,55.68,49,84,1348,717,9,9,3
1828,369,3103,71.31,60,O,2,48.87,49,84,1348,718,8,8,3
1829,369,3103,83.91,60,O,2,48.87,49,84,1348,719,7,7,3
1830,369,3106,90.78,60,O,2,48.87,49,84,1348,720,12,12,3
1831,369,3103,89.96,60,O,2,45.12,49,84,1348,721,12,12,3
1832,369,3103,87.32,60,O,2,65.78,49,84,1348,722,3,3,3
1833,369,3103,75.09,60,O,2,65.78,49,84,1348,723,5,5,3
1834,369,3103,80.25,60,O,2,65.78,49,84,1348,724,19,7,3
1835,369,3106,79.6,60,O,2,65.78,49,84,1348,725,2,2,3
1836,369,3103,79.96,60,O,2,65.78,49,84,1348,726,4,4,3
1837,369,3106,76.03,60,O,2,65.78,49,84,1348,727,3,3,3
1838,369,3103,81.18,60,O,2,65.78,49,84,1348,728,2,2,3
1839,369,3103,87.31,60,O,2,65.78,49,84,1348,729,10,6,3
1840,369,3103,85.11,60,O,2,65.78,49,84,1348,730,6,6,3
1841,369,3103,89.15,60,O,2,65.78,49,84,1348,731,9,9,3
1842,369,3091,85.16,60,O,2,65.78,49,84,1351,732,8,8,3
1843,369,3094,81.09,60,O,2,65.78,49,84,1348,733,7,7,3
1844,369,3091,67.4,60,O,2,65.78,49,84,1348,734,12,3,3
1845,369,3091,80.75,60,O,2,65.78,49,84,1348,735,3,3,3
1846,369,3091,79.96,60,O,2,65.78,49,84,1348,736,5,5,3
1847,369,3091,86.23,60,O,2,65.78,49,84,1348,737,19,4,3
1848,369,3094,89.57,60,O,2,65.78,49,84,1348,738,2,2,3
1849,369,3092,90.29,60,O,2,65.78,49,84,1348,739,4,4,3
1850,369,3092,89.65,60,O,2,65.78,74,84,1348,740,3,3,3
1851,369,3092,89.95,60,O,2,65.78,74,84,1348,741,2,2,3
1852,369,3091,79.21,60,O,2,65.78,74,84,1348,742,10,8,3
1853,369,3091,89.37,60,O,2,65.78,74,84,1348,743,2,2,3
1854,369,3092,89.07,60,O,2,65.78,74,84,1348,744,3,3,3
1855,369,3092,89.81,60,O,12,35.5,74,84,1348,745,2,2,3
1856,369,3092,86.48,60,O,3,36.2,74,84,1348,746,5,5,3
1857,369,3092,82.16,60,O,5,36.6,74,84,1348,747,4,4,3
1858,369,3094,79.65,60,O,19,36.1,74,84,1348,748,7,7,3
1859,369,3091,78.71,59,O,2,38,74,84,1348,749,1,1,3
1860,369,3091,87.37,58,O,4,35.4,74,84,1348,750,0,0,3
1861,369,3094,81.9,57,O,3,36.2,74,84,1348,751,2,2,3
1862,369,3091,81.3,56,O,2,38.2,74,84,1348,752,1,1,3
1863,369,3094,76.26,55,O,10,38.2,74,84,1348,753,3,3,3
1864,369,3094,90.18,54,O,6,38.2,74,84,1348,754,4,4,3
1865,369,3094,90.07,53,O,9,38.2,74,84,1348,755,6,6,3
1866,369,3091,77.81,52,O,8,38.2,74,84,1348,756,5,5,3
1867,369,3091,76.38,51,O,7,38.2,74,84,1348,757,4,4,3
1868,369,3091,79.51,49,O,12,38.2,74,84,1348,758,7,7,3
1869,369,3091,82.05,48,O,3,38.2,74,84,1348,759,1,1,3
1870,366,3091,82.15,47,O,5,38.2,74,84,1348,760,0,0,3
1871,366,3091,88.27,46,O,19,42.56,74,84,1348,761,2,2,3
1872,366,3091,79.85,45,O,2,42.56,74,84,1348,762,1,1,3
1873,366,3091,88.9,43,O,4,42.56,74,84,1348,763,3,3,3
1874,366,3088,86.91,42,O,3,42.48,74,84,1348,764,4,4,3
1875,366,3091,78.39,41,O,2,42.48,74,84,1348,765,6,6,3
1876,366,3091,80.26,5,O,10,42.48,74,84,1348,766,2,2,3
1877,366,3091,77.42,5,O,2,42.48,74,84,1348,767,1,1,3
1878,366,3088,75.53,5,O,3,42.48,74,84,1348,768,3,3,3
1879,366,3091,72.31,6,O,2,42.48,74,84,1348,769,4,4,3
1880,366,3091,81.68,8,O,5,42.48,74,84,1348,770,7,7,3
1881,366,3092,85.24,12,O,4,42.48,74,84,1348,771,8,8,3
1882,366,3091,82.74,20,O,7,42.48,74,84,1348,772,10,3,3
1883,366,3092,88.5,68,O,1,41.96,74,84,1348,773,1,1,3
1884,366,3089,88.34,100,O,0,41.87,74,84,1348,774,3,3,3
1885,366,3088,90.46,132,O,2,35.39,74,84,1348,775,2,2,3
1886,366,3091,81.02,132,O,1,35.39,74,84,1348,776,1,1,3
1887,366,3091,62.27,137,O,3,35.39,74,84,1348,777,1,1,3
1888,366,3091,79.81,120,O,4,35.39,74,84,1348,778,2,2,3
1889,366,3088,80.27,128,O,6,35.39,74,84,1348,779,3,3,3
1890,366,3091,76.46,127,O,5,35.39,74,84,1346,780,5,5,3
1891,366,3091,89.54,126,O,4,30.9,74,84,1337,781,4,4,3
1892,364,3091,85.39,125,O,7,59.1,74,84,1337,782,6,6,3
1893,364,3091,90.75,124,O,1,59,74,84,1327,783,1,1,3
1894,364,3091,90.38,122,O,0,38.2,74,84,1327,784,2,2,3
1895,364,3090,84.33,121,O,2,40,74,84,1317,785,15,7,3
1896,364,3089,83.26,120,O,1,35.5,74,84,1317,786,2,2,3
1897,364,3091,78.73,119,O,3,36.2,74,84,1297,417,3,3,3
1898,364,3089,74.58,118,O,4,36.6,74,84,1297,418,2,2,3
1899,364,3088,78.43,117,O,6,36.1,74,84,1277,407,1,1,3
1900,364,3091,81.32,115,O,2,38,74,84,1252,407,3,3,3
1901,364,3091,89.55,114,O,1,35.4,74,84,1252,407,5,5,3
1902,364,3091,89.49,112,O,3,36.2,74,84,1216,407,4,4,3
1903,364,3091,84,111,O,4,38.2,74,84,1212,407,6,6,3
1904,364,3091,81.59,110,O,7,38.2,74,84,1205,407,9,9,3
1905,364,3088,79.48,110,O,8,38.2,74,84,1203,407,8,8,3
1906,364,3091,75.45,110,O,10,38.2,74,84,1195,407,7,7,3
1907,364,3088,76.25,110,O,1,38.2,74,80,1195,407,12,12,3
1908,364,3091,83.6,110,O,3,40.02,74,80,1191,407,3,3,3
1909,364,3091,88.97,110,O,2,40.02,74,80,1190,407,5,5,3
1910,364,3091,88.07,110,O,1,40.02,74,80,1190,407,19,19,3
1911,364,3090,83.11,110,O,1,40.02,74,80,1188,407,2,2,3
1912,364,3088,89.15,110,O,2,40.02,74,80,1187,407,4,4,3
1913,364,3091,88.56,110,O,3,40.02,74,80,1184,407,3,3,3
1914,364,3091,86.9,110,O,5,40.02,74,80,1182,407,2,2,3
1915,364,3091,85.68,110,O,4,55.68,74,80,1180,407,10,10,3
1916,364,3091,80.69,110,O,6,55.68,74,80,1180,407,0,0,3
1917,364,3092,84.08,110,O,1,55.68,74,80,1180,407,0,0,3
1918,364,3093,79.72,110,O,2,55.68,74,80,1179,407,0,0,3
1919,364,3091,89.32,110,O,15,55.68,74,80,1179,407,0,0,3
1920,364,3094,89.3,110,O,2,55.68,74,80,1177,407,0,0,3
1921,364,3094,89.42,110,O,3,55.68,74,80,1174,407,0,0,3
1922,364,3093,89.24,110,O,2,55.68,74,80,1173,407,0,0,3
1923,364,3091,89.04,110,O,1,55.68,74,80,1172,407,0,0,3
1924,364,3093,79.27,110,O,3,55.68,74,80,1169,407,0,0,3
1925,364,3092,88.28,110,O,5,55.68,74,80,1167,407,0,0,3
1926,364,3093,86.13,110,O,4,55.68,74,80,1162,407,0,0,3
1927,364,3092,80.16,110,O,6,55.68,74,80,1162,407,0,0,3
1928,364,3093,90.59,110,O,9,55.68,74,80,1159,407,0,0,3
1929,364,3092,90.27,110,O,8,55.68,74,80,1153,407,0,0,3
1930,364,3093,90.11,110,O,7,55.68,74,80,1152,407,0,0,3
1931,359,3092,84.51,110,O,12,48.87,74,80,1148,407,0,0,3
1932,358,3093,85.87,110,O,3,48.87,74,80,1143,407,0,0,3
1933,357,3092,85.1,110,O,5,48.87,74,80,1136,407,0,0,3
1934,356,3093,82.19,110,O,19,45.12,74,80,1130,407,0,0,3
1935,355,3092,85.34,110,O,2,65.78,74,80,1124,407,0,0,3
1936,353,3093,86.81,110,O,4,65.78,74,80,1120,407,0,0,3
1937,352,3091,85.58,110,O,3,65.78,74,80,1118,407,0,0,3
1938,351,3094,86.05,110,O,2,65.78,74,80,1110,407,0,0,3
1939,350,3094,79.03,110,O,10,65.78,74,80,1103,407,0,0,3
1940,349,3091,82.98,110,O,6,65.78,74,80,1099,407,0,0,3
1941,348,3094,84.12,110,O,9,65.78,74,80,1089,407,0,0,3
1942,347,3093,86.13,110,O,8,65.78,74,80,1085,407,0,0,3
1943,346,3091,84.38,110,O,7,65.78,74,80,1068,407,0,0,3
1944,345,3094,86.27,110,O,12,65.78,74,80,1060,407,0,0,3
1945,344,3096,86.24,110,O,3,65.78,74,80,1046,407,0,0,3
