FD,Concurrency,time,Apache_Child_Process,no. of processes,iowait,staytime,authenticated,transactions,deleted,failure,no. of connections,halfopen,Errors,memory
1738,100,1733,,,0,3,12,12,49,2,878,121,O,23
1739,100,1734,,,0,3,3,3,49,2,878,121,O,23
1740,100,1735,,,0.81,3,5,5,49,2,878,121,O,23
1741,100,1736,,,0.75,3,4,4,49,2,878,121,O,23
1742,100,1737,,,1.57,3,6,6,49,2,878,121,O,23
1743,100,1738,,,0.06,3,9,9,49,2,878,121,O,23
1744,100,1739,,,0,3,8,8,49,2,878,121,O,23
1745,100,1740,,,0,3,7,7,49,2,878,121,O,23
1746,100,1741,,,2.38,3,12,12,49,2,878,121,O,23
1747,100,1742,,,0.88,3,3,3,49,2,878,121,O,23
1748,100,1743,,,0.06,3,5,5,49,2,878,121,O,23
1749,100,1744,,,0.06,3,19,19,49,2,878,121,O,23
1750,100,1745,,,0,3,2,2,49,2,878,121,O,23
1751,100,1746,,,0,3,4,4,49,2,878,121,O,23
1752,100,1747,,,0,3,3,3,49,2,878,121,O,23
1753,100,1748,,,0.13,5,2,2,49,2,878,121,O,23
1754,100,1749,,,0,5,10,10,49,2,878,121,O,23
1755,100,1750,,,0,5,6,6,49,2,878,121,O,23
1756,100,1751,,,0,5,9,9,49,2,878,121,O,23
1757,100,1752,,,0,5,8,8,49,2,878,121,O,23
1758,100,1753,,,0,5,7,7,49,2,878,121,O,23
1759,100,1754,,,0,5,12,12,49,2,878,121,O,23
1760,100,1755,,,0,5,3,3,49,2,878,121,O,23
1761,100,1756,,,0,5,5,5,49,2,878,121,O,23
1762,100,1757,,,0,5,19,19,49,2,878,121,O,23
1763,100,1758,,,0,5,2,2,49,2,878,121,O,23
1764,100,1759,,,0,5,4,4,49,2,878,121,O,23
1765,100,1760,,,0.13,5,3,3,49,2,878,121,O,23
1766,100,1761,,,0,5,2,2,49,2,878,121,O,23
1767,100,1762,,,0.19,5,10,10,49,2,878,121,O,23
1768,100,1763,,,1.25,5,2,2,49,2,878,121,O,23
1769,100,1764,,,0,5,3,3,49,2,878,121,O,23
1770,100,1765,,,0.81,5,2,2,49,2,878,121,O,23
1771,100,1766,,,0.37,5,5,5,49,2,878,121,O,23
1772,100,1767,,,0.62,5,4,4,49,2,878,121,O,23
1598,100,1768,,,0.25,5,7,7,49,2,878,121,O,23
1599,100,1769,,,0.44,5,1,1,49,2,878,121,O,23
1600,100,1770,,,1.61,5,0,0,49,2,878,121,O,23
1601,100,1771,,,2.07,5,2,2,49,2,878,121,O,23
1602,100,1772,,,1.86,3,1,1,49,2,878,121,O,23
1603,100,1773,,,2.25,3,3,3,49,2,878,121,O,23
1604,100,1774,,,2.05,3,4,4,49,2,878,121,O,23
1605,100,1775,,,0.87,3,6,6,49,2,878,121,O,23
1606,100,1776,,,0.81,3,5,5,49,2,878,121,O,23
1607,100,1777,,,2.01,3,4,4,49,2,878,121,O,23
1608,100,1778,,,2.98,3,7,7,49,2,878,121,O,23
1609,100,1779,,,2.04,3,1,1,49,2,880,121,O,23
1610,100,1780,,,1.8,3,0,0,49,2,880,121,O,23
1611,100,1781,,,2.67,4,2,2,49,2,880,121,O,23
1612,100,1782,,,3.54,4,1,1,52,2,880,121,O,23
1613,100,1783,,,2.93,4,3,3,49,2,880,121,O,23
1614,100,1784,,,2.05,4,4,4,49,2,880,121,O,23
1615,100,1785,,,2.17,4,6,6,49,2,880,121,O,23
1616,100,1786,,,1.79,4,2,2,49,2,880,121,O,23
1617,100,1787,,,1.31,4,1,1,49,2,880,121,O,23
1618,100,1788,,,1.37,4,3,3,49,2,880,121,O,23
1619,100,1789,,,1.18,4,4,4,49,2,880,121,O,23
1620,100,1790,,,0.62,4,7,7,49,2,880,121,O,23
1621,100,1791,,,0.99,4,8,8,49,2,880,121,O,23
1622,100,1792,,,1.89,4,10,10,49,2,880,121,O,23
1623,100,1793,,,1.67,4,1,1,49,2,880,121,O,23
1624,100,1794,,,2.04,4,3,3,49,2,880,121,O,23
1625,100,1795,,,1.8,4,2,2,49,2,880,121,O,23
1626,100,1796,,,1.61,4,1,1,49,2,880,121,O,23
1627,100,1797,,,2.36,4,1,1,49,2,880,121,O,23
1628,100,1798,,,1.82,4,2,2,49,2,880,121,O,23
1629,100,1799,,,1.42,4,3,3,49,2,880,121,O,23
1630,100,1800,,,2.61,4,5,5,49,2,880,121,O,23
1631,100,1801,,,2.24,4,4,4,49,2,880,121,O,23
1632,100,1802,,,2.35,4,6,6,49,2,880,121,O,23
1633,100,1803,,,1.73,8,1,1,49,2,880,121,O,23
1634,100,1804,,,3.34,8,2,2,49,2,880,121,O,23
1635,100,1805,,,1.79,8,15,15,49,2,880,121,O,23
1636,100,1806,,,1.24,8,2,2,49,2,880,121,O,23
1637,100,1807,,,2.05,8,3,3,49,2,880,121,O,23
1638,100,1808,,,0.75,8,2,2,49,2,880,121,O,23
1639,100,1809,,,0.63,8,1,1,49,2,880,121,O,23
1640,100,1810,,,0.87,8,3,3,49,2,880,121,O,23
1641,100,1811,,,0.62,8,5,5,49,2,880,121,O,23
1642,100,1812,,,0.37,8,4,4,49,2,880,121,O,23
1643,100,1813,,,0.25,8,6,6,49,2,880,121,O,23
1644,100,1814,,,0,8,9,9,49,2,880,121,O,23
1645,100,1815,,,1.92,8,8,8,49,2,880,121,O,23
1646,100,1816,,,3.03,8,7,7,49,2,880,121,O,23
1647,100,1817,,,2.05,8,12,12,49,2,880,121,O,23
1648,100,1818,,,1.12,8,3,3,49,2,880,121,O,23
1649,100,1819,,,0.75,8,5,5,49,2,880,121,O,23
1650,100,1820,,,1.49,8,19,6,49,2,880,121,O,23
1651,100,1821,,,1.36,8,2,2,49,0,880,121,O,23
1652,100,1822,,,0.88,8,4,4,49,0,880,121,O,23
1653,100,1823,,,1.43,8,3,3,49,0,880,121,O,23
1654,100,1824,,,2.48,8,2,2,49,0,880,121,O,23
1655,100,1825,,,3.48,8,10,3,49,0,880,121,O,23
1656,100,1826,,,0.94,8,6,6,49,0,880,121,O,23
1657,100,1827,,,2.24,8,9,9,49,0,880,121,O,23
1658,100,1828,,,1.43,8,8,8,49,0,880,121,O,23
1659,100,1829,,,2.21,8,7,7,49,0,880,130,O,23
1660,100,1830,,,1.74,8,12,12,49,0,880,130,O,23
1661,100,1831,,,0.06,8,12,12,49,0,880,130,O,23
1662,100,1832,,,0.37,8,3,3,49,0,880,130,O,23
1663,100,1833,,,0.75,8,5,5,49,0,880,130,O,23
1664,100,1834,,,1.76,8,19,7,49,0,880,130,O,23
1665,100,1835,,,2.15,8,2,2,49,0,880,130,O,23
1666,100,1836,,,1.87,8,4,4,49,0,880,130,O,23
1667,100,1837,,,2.23,8,3,3,49,0,880,130,O,23
1668,100,1838,,,2.38,8,2,2,49,0,880,130,O,23
1669,100,1839,,,1.49,8,10,10,49,0,880,130,O,23
1670,100,1840,,,0.75,8,6,6,49,0,880,130,O,23
1671,100,1841,,,1.74,8,9,9,49,0,880,130,O,23
1672,100,1842,,,0.63,8,8,8,49,0,880,130,O,23
1673,100,1843,,,0.87,8,7,7,49,0,880,130,O,23
1674,100,1844,,,1.67,8,12,3,49,0,880,130,O,23
1675,100,1845,,,3.62,8,3,3,49,0,880,130,O,23
1676,100,1846,,,1.91,8,5,5,49,0,880,130,O,23
1677,100,1847,,,2.13,8,19,4,49,0,880,130,O,23
1678,100,1848,,,1.38,8,2,2,49,0,880,130,O,23
1679,100,1849,,,0.93,8,4,4,49,0,880,130,O,23
1680,100,1850,,,0.5,8,3,3,49,0,880,130,O,23
1681,100,1851,,,0.81,6,2,2,49,0,880,130,O,23
1682,100,1852,,,0.37,6,10,8,49,0,880,130,O,23
1683,100,1853,,,1.05,6,2,2,49,0,880,130,O,23
1684,100,1854,,,0.88,6,3,3,49,0,880,130,O,23
1685,100,1855,,,0.74,6,2,2,49,0,880,130,O,23
1686,100,1856,,,0.56,6,5,5,49,0,880,130,O,23
1687,100,1857,,,1.24,6,4,4,49,0,880,130,O,23
1688,100,1858,,,2.56,6,7,7,49,0,880,130,O,23
1689,100,1859,,,1.75,6,1,1,49,0,880,130,O,23
1690,100,1860,,,1.61,6,0,0,49,0,880,130,O,23
1691,100,1861,,,1.06,6,2,2,49,0,880,130,O,23
1692,100,1862,,,1.06,6,1,1,49,0,880,130,O,23
1693,100,1863,,,1.57,8,3,3,49,0,880,130,O,23
1694,100,1864,,,1.3,8,4,4,49,0,880,130,O,23
1695,100,1865,,,1.12,8,6,6,49,0,880,130,O,23
1696,100,1866,,,0.19,8,5,5,49,0,880,130,O,23
1697,100,1867,,,1.75,8,4,4,49,0,880,130,O,23
1698,100,1868,,,2.42,8,7,7,49,0,880,130,O,23
1699,100,1869,,,1.56,8,1,1,49,0,880,130,O,23
1700,100,1870,,,1.89,8,0,0,49,0,880,130,O,23
1701,100,1871,,,2.29,8,2,2,49,0,880,130,O,23
1702,100,1872,,,0.81,8,1,1,49,0,880,130,O,23
1703,100,1873,,,1.88,8,3,3,49,0,880,130,O,23
1704,100,1874,,,0.81,8,4,4,49,0,880,130,O,23
1705,100,1875,,,1.36,0,6,6,50,0,880,130,O,23
1706,100,1876,,,2.12,0,2,2,49,0,880,130,O,23
1707,100,1877,,,2.17,0,1,1,49,0,880,130,O,23
1708,100,1878,,,2.48,0,3,3,49,0,880,130,O,23
1709,100,1879,,,2.17,0,4,4,49,0,880,130,O,23
1710,100,1880,,,3.09,0,7,7,49,0,880,130,O,23
1711,100,1881,,,1.55,0,8,8,49,0,880,130,O,23
1712,100,1882,,,1.49,4,10,3,49,0,880,130,O,23
1713,100,1883,,,1.56,4,1,1,49,0,880,130,O,23
1714,100,1884,,,1.68,4,3,3,49,0,880,130,O,23
1715,100,1885,,,1.81,4,2,2,49,0,880,130,O,23
1716,100,1886,,,0.62,4,1,1,49,0,880,130,O,23
1717,100,1887,,,2.05,4,1,1,49,0,880,130,O,23
1718,100,1888,,,3.42,4,2,2,49,0,880,130,O,23
1719,100,1889,,,1.48,4,3,3,49,0,880,130,O,23
1720,100,1890,,,1.99,4,5,5,49,0,880,130,O,23
1721,100,1891,,,1,4,4,4,49,0,880,130,O,23
1722,100,1892,,,1,4,6,6,49,0,880,130,O,23
1723,100,1893,,,1.31,4,1,1,49,0,880,130,O,23
1724,100,1894,,,0.93,4,2,2,49,0,880,130,O,23
1725,100,1895,,,0.69,4,15,7,49,0,880,130,O,23
1726,100,1896,,,1.31,4,2,2,49,0,880,130,O,23
1727,100,1897,,,1.73,4,3,3,49,0,880,130,O,23
1728,100,1898,,,2.05,4,2,2,49,0,880,130,O,23
1729,100,1899,,,2.04,4,1,1,50,0,880,130,O,23
1730,100,1900,,,1.43,4,3,3,49,0,880,130,O,23
1731,100,1901,,,1.82,4,5,5,49,0,880,130,O,23
1732,100,1902,,,0.44,4,4,4,49,0,880,130,O,23
1733,100,1903,,,1,4,6,6,49,0,880,130,O,23
1734,100,1904,,,1.92,4,9,9,49,0,880,130,O,23
1735,100,1905,,,1.43,4,8,8,49,0,880,130,O,23
1736,100,1906,,,1.73,4,7,7,49,0,880,130,O,23
1737,100,1907,,,1.63,4,12,12,49,0,880,130,O,23
1738,100,1908,,,1.87,4,3,3,49,0,880,130,O,23
1739,100,1909,,,1.68,0,5,5,49,0,880,130,O,23
1740,100,1910,,,0.87,0,19,19,49,0,880,130,O,23
1741,100,1911,,,0.93,0,2,2,49,0,880,130,O,23
1742,100,1912,,,1.49,0,4,4,108,0,880,130,O,23
1743,100,1913,,,1.19,0,3,3,111,0,880,130,O,23
1744,100,1914,,,0.75,0,2,2,52,0,880,130,O,23
1745,100,1915,,,1.12,0,10,10,52,0,880,130,O,23
1746,100,1916,,,1.38,0,0,0,52,0,880,130,O,23
1747,100,1917,,,1.62,0,0,0,52,0,880,130,O,23
1748,100,1918,,,1.49,0,0,0,52,0,880,130,O,23
1749,100,1919,,,2.32,0,0,0,52,0,880,130,O,23
1750,100,1920,,,1.43,0,0,0,52,0,880,130,O,23
1751,100,1921,,,2.74,0,0,0,52,0,880,130,O,23
1752,100,1922,,,2.3,0,0,0,52,0,880,130,O,23
1753,100,1923,,,2,0,0,0,52,0,880,130,O,23
1754,100,1924,,,1.99,0,0,0,52,0,880,130,O,23
1755,100,1925,,,2.78,0,0,0,52,0,880,130,O,23
1756,100,1926,,,0.74,0,0,0,52,0,880,130,O,23
1757,100,1927,,,0.68,0,0,0,52,0,880,130,O,23
1758,100,1928,,,1.37,0,0,0,52,0,880,130,O,23
1759,100,1929,,,0.81,0,0,0,54,0,880,130,O,23
1760,100,1930,,,1.12,0,0,0,54,0,880,130,O,23
1761,100,1931,,,0.68,0,0,0,49,0,880,130,O,23
1762,100,1932,,,1.56,0,0,0,49,0,880,130,O,23
1763,100,1933,,,1.67,0,0,0,52,0,880,130,O,23
1764,100,1934,,,1.82,0,0,0,52,0,880,130,O,23
1765,100,1935,,,1.56,0,0,0,52,0,880,130,O,23
1766,100,1936,,,2.88,0,0,0,52,0,880,130,O,23
1767,100,1937,,,2.61,0,0,0,52,0,880,130,O,23
1768,100,1938,,,2.93,0,0,0,49,0,880,130,O,23
1769,100,1939,,,2.77,0,0,0,49,0,880,130,O,23
1770,100,1940,,,2.85,0,0,0,49,0,880,130,O,23
1771,100,1941,,,3.23,0,0,0,49,0,880,130,O,23
1772,100,1942,,,3.42,0,0,0,51,0,880,130,O,23
1773,100,1943,,,4.56,0,0,0,52,0,880,130,O,23
1774,100,1944,,,3.48,0,0,0,52,0,880,130,O,23
1775,100,1945,,,4.06,0,0,0,52,0,880,130,O,23
1776,100,1946,,,3.42,0,0,0,52,0,880,130,O,23
1777,100,1947,,,2.96,0,0,0,52,0,880,130,O,23
1778,100,1948,,,3.02,0,0,0,53,0,880,130,O,23
1779,100,1949,,,2.29,0,0,0,49,0,880,130,O,23
1780,100,1950,,,2.5,0,0,0,49,0,880,130,O,23
1690,100,1951,,,1.94,0,0,0,49,0,880,130,O,23
1691,100,1952,,,3.93,0,0,0,49,0,880,130,O,23
1692,100,1953,,,1.58,0,0,0,49,0,880,130,O,23
1693,100,1954,,,2.51,0,0,0,49,0,880,130,O,23
1694,100,1955,,,1.93,0,0,0,49,0,880,130,O,23
1695,100,1956,,,1.43,0,0,0,49,0,880,130,O,23
1696,100,1957,,,2.51,0,0,0,49,0,880,130,O,23
1697,100,1958,,,1.75,0,0,0,49,0,880,130,O,23
1698,100,1959,,,1.61,0,0,0,49,0,880,130,O,23
1699,100,1960,,,0.82,0,0,0,49,0,880,130,O,23
1700,100,1961,,,1.63,0,0,0,49,0,880,130,O,23
1701,100,1962,,,3.05,3,0,0,49,0,880,130,O,23
1702,100,1963,,,1.5,3,0,0,49,0,880,130,O,23
1703,100,1964,,,1.45,3,0,0,49,0,880,130,O,23
1704,100,1965,,,1.92,3,0,0,49,0,880,130,O,23
1705,100,1966,,,1.38,3,0,0,49,0,880,130,O,23
1706,100,1967,,,1.25,3,0,0,49,0,880,130,O,23
1707,100,1968,,,2.55,3,0,0,49,0,880,130,O,23
1708,100,1969,,,2.07,3,0,0,49,0,880,130,O,23
1709,100,1970,,,1.75,3,0,0,49,0,880,130,O,23
1710,100,1971,,,1.43,3,0,0,49,0,880,130,O,23
1711,100,1972,,,1.17,3,0,0,49,0,880,130,O,23
1712,100,1973,,,1.19,3,0,0,49,0,880,130,O,23
1713,100,1974,,,2.31,3,0,0,49,0,880,130,O,23
1714,100,1975,,,1.49,3,0,0,49,0,880,130,O,23
1715,100,1976,,,1.44,3,0,0,49,0,880,130,O,23
1716,100,1977,,,1.55,3,0,0,49,0,880,130,O,23
1717,100,1978,,,2.8,3,0,0,49,0,880,130,O,23
1718,100,1979,,,3.73,3,0,0,49,0,880,130,O,23
1719,100,1980,,,2.49,3,0,0,49,0,880,130,O,23
1720,100,1981,,,2.92,3,0,0,49,0,880,130,O,23
1721,100,1982,,,3.54,3,0,0,53,0,880,130,O,23
1722,100,1983,,,3.02,3,0,0,51,0,880,130,O,23
1723,100,1984,,,1.62,3,0,0,51,0,880,130,O,23
1724,100,1985,,,1.31,3,0,0,51,0,880,130,O,23
1725,100,1986,,,1.43,3,0,0,51,0,880,130,O,23
1726,100,1987,,,3.56,3,0,0,51,0,880,130,O,23
1727,100,1988,,,2.23,3,0,0,51,0,880,130,O,23
1728,100,1989,,,1.56,3,0,0,51,0,880,130,O,23
1729,100,1990,,,1.74,3,0,0,51,0,880,130,O,23
1730,100,1991,,,1.06,3,0,0,51,0,880,130,O,23
1731,100,1992,,,4.4,3,0,0,51,0,880,130,O,23
1732,100,1993,,,2.53,3,0,0,51,0,880,130,O,23
1733,100,1994,,,2.69,3,1,1,51,0,880,130,O,23
1734,100,1995,,,1.79,3,2,2,51,0,880,130,O,23
1735,100,1996,,,1.31,3,5,5,51,0,880,130,O,23
1736,100,1997,,,1.56,3,7,7,51,0,880,130,O,23
1737,100,1998,,,1.11,3,4,4,51,0,880,130,O,23
1738,100,1999,,,1.63,3,3,3,51,0,880,130,O,23
1739,100,2000,,,1.43,3,2,2,51,0,880,130,O,23
1740,100,2001,,,1.17,3,10,10,51,0,880,130,O,23
1741,100,2002,,,0.74,3,6,6,51,0,880,130,O,23
1742,100,2003,,,0.75,3,9,9,51,0,880,130,O,23
1743,100,2004,,,4.4,3,8,8,51,0,880,130,O,23
1744,100,2005,,,1.05,3,7,7,51,0,880,130,O,23
1745,100,2006,,,2.23,3,12,6,51,0,880,130,O,23
1746,100,2007,,,2.76,3,3,3,51,0,880,130,O,23
1747,100,2008,,,2.25,3,5,5,51,0,880,130,O,23
1748,100,2009,,,1.92,3,19,6,51,0,880,130,O,23
1749,100,2010,,,2.79,3,2,2,51,0,880,130,O,23
1598,200,2011,,,5.6,3,4,4,51,0,880,130,O,23
1599,200,2012,,,4.22,3,3,3,51,0,880,130,O,23
1600,200,2013,,,3.6,3,2,2,51,0,880,130,O,23
1601,200,2014,,,2.48,3,10,6,51,0,880,130,O,23
1602,200,2015,,,5.14,3,2,2,51,0,880,130,O,23
1603,200,2016,,,4.6,3,3,3,51,0,880,130,O,23
1604,200,2017,,,1.31,3,2,2,51,0,880,130,O,23
1605,200,2018,,,2.1,3,5,5,51,0,880,130,O,23
1606,200,2019,,,1.43,3,4,4,51,0,880,130,O,23
1607,200,2020,,,1.31,3,7,7,51,0,880,130,O,23
1608,200,2021,,,0.37,3,1,1,51,0,880,130,O,23
1609,200,2022,,,0.87,3,0,0,51,0,880,130,O,23
1610,200,2023,,,1.99,3,2,2,51,0,880,130,O,23
1611,200,2024,,,2.24,3,1,1,51,0,880,130,O,23
1612,200,2025,,,3.96,3,3,3,51,0,880,130,O,23
1613,200,2026,,,1.55,3,4,4,51,0,880,130,O,23
1614,200,2027,,,1.36,3,6,6,51,0,880,130,O,23
1615,200,2028,,,1,3,5,5,51,0,880,130,O,23
1616,200,2029,,,2.99,3,4,4,51,0,880,130,O,23
1617,200,2030,,,1.91,3,7,7,51,0,880,130,O,23
1618,200,2031,,,1.62,3,1,1,51,0,880,130,O,23
1619,200,2032,,,1.06,3,0,0,51,0,880,130,O,23
1620,200,2033,,,0.5,3,2,2,51,0,880,130,O,23
1621,200,2034,,,2.81,3,1,1,51,0,880,130,O,23
1622,200,2035,,,2.52,3,3,3,51,0,880,130,O,23
1623,200,2036,,,1.99,3,4,4,51,0,880,130,O,23
1624,200,2037,,,1.11,3,6,6,51,0,880,130,O,23
1625,200,2038,,,0.69,3,2,2,51,0,880,130,O,23
1626,200,2039,,,3.82,3,1,1,51,0,880,130,O,23
1627,200,2040,,,4.59,3,3,3,51,0,880,130,O,23
1628,200,2041,,,5.96,3,4,4,51,0,880,130,O,23
1629,200,2042,,,4.83,3,7,7,51,0,880,130,O,23
1630,200,2043,,,3.32,3,8,8,51,0,880,130,O,23
1631,200,2044,,,1.25,3,10,5,51,0,880,130,O,23
1632,200,2045,,,1.13,3,1,1,51,0,880,130,O,23
1633,200,2046,,,1.06,3,3,3,51,0,880,130,O,23
1634,200,2047,,,3.56,3,2,2,51,0,880,130,O,23
1635,200,2048,,,6.5,3,1,1,51,0,880,130,O,23
1636,200,2049,,,6.71,3,1,1,51,0,880,130,O,23
1637,200,2050,,,0.25,3,2,2,51,0,880,130,O,23
1638,200,2051,,,0,3,3,3,51,0,880,130,O,23
1639,200,2052,,,0,3,5,5,51,0,880,130,O,23
1640,200,2053,,,0,3,4,4,51,0,880,130,O,23
1641,200,2054,,,0,3,6,6,51,0,880,130,O,23
1642,200,2055,,,0.63,3,1,1,51,0,880,130,O,23
1643,200,2056,,,2.57,3,2,2,51,0,880,130,O,23
1644,200,2057,,,0.69,3,15,15,51,0,880,130,O,23
1645,200,2058,,,5.3,3,2,2,51,0,880,130,O,23
1646,200,2059,,,5.69,3,3,3,51,0,880,130,O,23
1647,200,2060,,,5.73,3,2,2,51,0,880,130,O,23
1648,200,2061,,,6.55,3,1,1,51,0,880,130,O,23
1649,200,2062,,,9.34,3,3,3,51,0,880,130,O,23
1650,200,2063,,,8.11,3,5,5,51,0,880,130,O,23
1651,200,2064,,,8.08,3,4,4,51,0,880,130,O,23
1652,200,2065,,,5.2,3,6,6,51,0,880,130,O,23
1653,200,2066,,,4.83,3,9,9,51,0,880,130,O,23
1654,200,2067,,,0,3,8,8,51,0,880,130,O,23
1655,200,2068,,,0,3,7,7,51,0,880,130,O,23
1656,200,2069,,,0,3,12,7,51,0,880,130,O,23
1657,200,2070,,,0,3,3,3,51,0,880,130,O,23
1658,200,2071,,,0,3,5,5,51,0,880,130,O,23
1659,200,2072,,,0.06,3,19,5,51,0,880,130,O,23
1660,200,2073,,,0,3,2,2,51,0,880,130,O,23
1661,200,2074,,,0,3,4,4,51,0,880,130,O,23
1662,200,2075,,,0,3,3,3,51,0,880,130,O,23
1663,200,2076,,,0,3,2,2,51,0,880,130,O,23
1664,200,2077,,,0.06,3,10,9,51,0,880,130,O,23
1665,200,2078,,,0,3,6,6,51,0,880,130,O,23
1666,200,2079,,,0,3,9,9,51,0,880,130,O,23
1667,200,2080,,,0,3,8,8,51,0,880,130,O,23
1668,200,2081,,,0,3,7,7,51,0,880,130,O,23
1669,200,2082,,,0,3,12,7,51,0,880,130,O,23
1670,200,2083,,,0,3,3,3,51,0,880,130,O,23
1671,200,2084,,,0,3,5,5,51,0,880,130,O,23
1672,200,2085,,,0,3,4,4,51,0,880,130,O,23
1673,200,2086,,,0,3,6,6,51,0,880,130,O,23
1674,200,2087,,,0,3,9,9,51,0,880,130,O,23
1675,200,2088,,,0,3,8,8,51,0,880,130,O,23
1676,200,2089,,,0,3,7,7,51,0,880,130,O,23
1677,200,2090,,,0.06,3,12,12,51,0,880,130,O,23
1678,200,2091,,,0,3,3,3,51,0,880,130,O,23
1679,200,2092,,,0,3,5,5,51,0,880,130,O,23
1680,200,2093,,,0.06,3,19,19,51,0,880,130,O,23
1681,200,2094,,,0,3,2,2,51,0,880,130,O,23
1682,200,2095,,,0,3,4,4,51,0,880,130,O,23
1683,200,2096,,,0,3,3,3,51,0,880,130,O,23
1684,200,2097,,,0,3,4,4,51,0,880,130,O,23
1685,200,2098,,,0,3,3,3,51,0,880,130,O,23
1686,200,2099,,,0,3,2,2,51,0,880,130,O,23
1687,200,2100,,,0,3,10,10,51,0,880,130,O,23
1688,200,2101,,,0,3,6,6,51,0,880,130,O,23
1689,200,2102,,,0.5,3,9,9,51,0,880,130,O,23
1690,200,2103,,,0.88,3,8,8,51,0,880,130,O,23
1691,200,2104,,,0.13,3,7,7,51,0,880,130,O,23
1692,200,2105,,,0.13,3,12,12,51,0,880,130,O,23
1693,200,2106,,,0,3,3,3,51,0,880,130,O,23
1694,200,2107,,,0,3,5,5,51,0,880,130,O,23
1695,200,2108,,,0.38,3,19,19,51,0,880,130,O,23
1696,200,2109,,,0,3,2,2,51,0,880,130,O,23
1697,200,2110,,,0.06,3,4,4,51,0,880,130,O,23
1698,200,2111,,,0,3,3,3,51,0,880,130,O,23
1699,200,2112,,,0,3,2,2,51,0,880,130,O,23
1700,200,2113,,,0.25,3,10,10,51,0,880,130,O,23
1701,200,2114,,,0,3,2,2,51,0,880,130,O,23
1702,200,2115,,,0,3,3,3,51,0,880,130,O,23
1703,200,2116,,,0,3,2,2,51,0,880,130,O,23
1704,200,2117,,,0,3,5,5,51,0,880,130,O,23
1705,200,2118,,,0.06,3,4,4,51,0,880,130,O,23
1706,200,2119,,,0,3,7,7,51,0,880,130,O,23
1707,200,2120,,,0,3,1,1,51,0,880,130,O,23
1708,200,2121,,,0,3,0,0,51,0,880,130,O,23
1709,200,2122,,,0,3,2,2,51,0,880,130,O,23
1710,200,2123,,,0.13,3,1,1,51,0,880,130,O,23
1711,200,2124,,,0,3,3,3,51,0,880,130,O,23
1712,200,2125,,,0.06,3,4,4,51,0,880,130,O,23
1713,200,2126,,,0,3,6,6,51,0,880,130,O,23
1714,200,2127,,,0,3,5,5,51,0,880,130,O,23
1715,200,2128,,,0.19,3,4,4,51,0,880,130,O,23
1716,200,2129,,,0,3,7,7,51,0,880,130,O,23
1717,200,2130,,,0,3,1,1,51,0,880,130,O,23
1718,200,2131,,,0,3,0,0,51,0,880,130,O,23
1719,200,2132,,,0,3,2,2,51,0,880,130,O,23
1720,200,2133,,,0.06,3,1,1,51,0,880,130,O,23
1721,200,2134,,,0,3,3,3,51,0,880,130,O,23
1722,200,2135,,,0,3,4,4,51,0,880,130,O,23
1723,200,2136,,,0,3,6,6,53,0,880,130,O,23
1724,200,2137,,,0,3,2,2,52,0,880,130,O,23
1725,200,2138,,,0.06,3,1,1,51,0,880,130,O,23
1726,200,2139,,,0.88,3,3,3,51,0,880,130,O,19
1727,200,2140,,,0.06,3,4,4,51,0,880,130,O,19
1728,200,2141,,,0,3,7,7,51,0,880,130,O,19
1729,200,2142,,,0,3,8,8,51,0,880,130,O,19
1730,200,2143,,,0,3,10,10,51,0,880,130,O,19
1731,200,2144,,,0,3,1,1,51,0,880,130,O,19
1732,200,2145,,,0.19,3,3,3,51,0,880,130,O,19
1733,200,2146,,,0,3,2,2,51,0,880,130,O,19
1734,200,2147,,,0,3,1,1,51,0,880,130,O,19
1735,200,2148,,,0,3,1,1,51,0,880,130,O,19
1736,200,2149,,,0,3,2,2,51,0,880,130,O,19
1737,200,2150,,,0,3,3,3,51,0,880,130,O,19
1738,200,2151,,,0,3,5,5,51,0,880,130,O,19
1739,200,2152,,,0.5,3,4,4,51,0,880,130,O,19
1740,200,2153,,,2.19,3,6,6,51,0,880,130,O,19
1741,200,2154,,,0,3,1,1,51,0,880,130,O,19
1742,200,2155,,,0.75,3,2,2,51,0,880,130,O,19
1743,200,2156,,,5.29,3,15,15,51,0,880,130,O,19
1744,200,2157,,,1.86,3,2,2,51,0,880,130,O,19
1745,200,2158,,,0.25,3,3,3,51,0,880,130,SIGWINCH,19
1746,200,2159,,,1.45,3,2,2,51,0,880,130,SIGWINCH,19
1747,200,2160,,,2.23,3,1,1,51,0,880,130,SIGWINCH,19
1748,200,2161,,,1.18,3,3,3,51,0,880,130,SIGWINCH,19
1749,200,2162,,,1.06,3,5,5,51,0,880,130,SIGWINCH,19
1750,200,2163,,,1.75,3,4,4,51,0,880,130,SIGWINCH,19
1751,200,2164,,,16.32,3,6,6,51,0,880,130,SIGWINCH,19
1752,200,2165,,,3.14,3,9,9,51,0,880,130,SIGWINCH,19
1600,200,2166,,,1.99,3,8,8,51,0,880,130,SIGWINCH,19
1601,200,2167,,,3.72,3,7,7,51,0,880,130,SIGWINCH,19
1602,200,2168,,,2,3,12,12,51,0,880,130,SIGWINCH,19
1603,200,2169,,,1.67,3,3,3,51,0,880,130,SIGWINCH,19
1604,200,2170,,,1.74,3,5,5,51,0,880,130,O,19
1605,200,2171,,,2.31,3,19,19,51,0,880,130,O,19
